_id,system.name,system.planet.letter,system.planet.discovery_method,system.planet.name,system.numbers_of_planets,system.star_solar_masses
59c8fea24fd6da387fd81f1a,Kepler-783,b,Transit,Kepler-783 b,1,0.93
59c8fea24fd6da387fd81f1b,Kepler-784,b,Transit,Kepler-784 b,1,1
59c8fea24fd6da387fd81f1c,Kepler-785,b,Transit,Kepler-785 b,1,0.77
59c8fea24fd6da387fd81f1d,Kepler-786,b,Transit,Kepler-786 b,1,0.81
59c8fea24fd6da387fd81f1e,Kepler-787,b,Transit,Kepler-787 b,1,0.65
59c8fea24fd6da387fd81f1f,Kepler-788,b,Transit,Kepler-788 b,1,1.16
59c8fea24fd6da387fd81f20,Kepler-789,b,Transit,Kepler-789 b,1,1.01
59c8fea24fd6da387fd81f21,Kepler-79,b,Transit,Kepler-79 b,4,1.17
59c8fea24fd6da387fd81f22,Kepler-79,c,Transit,Kepler-79 c,4,1.17
59c8fea24fd6da387fd81f23,Kepler-79,d,Transit,Kepler-79 d,4,1.17
59c8fea24fd6da387fd81f24,Kepler-79,e,Transit,Kepler-79 e,4,1.17
59c8fea24fd6da387fd81f25,Kepler-790,b,Transit,Kepler-790 b,1,0.84
59c8fea24fd6da387fd81f26,Kepler-791,b,Transit,Kepler-791 b,1,1.3
59c8fea24fd6da387fd81f27,Kepler-793,b,Transit,Kepler-793 b,1,0.98
59c8fea24fd6da387fd81f28,Kepler-792,b,Transit,Kepler-792 b,1,1.09
59c8fea24fd6da387fd81f29,Kepler-796,b,Transit,Kepler-796 b,1,0.93
59c8fea24fd6da387fd81f2a,Kepler-794,b,Transit,Kepler-794 b,1,1.19
59c8fea24fd6da387fd81f2b,Kepler-795,b,Transit,Kepler-795 b,1,0.94
59c8fea24fd6da387fd81f2c,Kepler-798,b,Transit,Kepler-798 b,1,1.19
59c8fea24fd6da387fd81f2d,Kepler-797,b,Transit,Kepler-797 b,1,0.96
59c8fea24fd6da387fd81f2e,Kepler-8,b,Transit,Kepler-8 b,1,1.21
59c8fea24fd6da387fd81f2f,Kepler-80,b,Transit,Kepler-80 b,5,0.72
59c8fea24fd6da387fd81f30,Kepler-799,b,Transit,Kepler-799 b,1,0.95
59c8fea24fd6da387fd81f31,Kepler-80,c,Transit,Kepler-80 c,5,0.72
59c8fea24fd6da387fd81f32,Kepler-80,d,Transit,Kepler-80 d,5,0.72
59c8fea24fd6da387fd81f33,Kepler-80,e,Transit,Kepler-80 e,5,0.72
59c8fea24fd6da387fd81f34,Kepler-80,f,Transit,Kepler-80 f,5,0.72
59c8fea24fd6da387fd81f35,Kepler-800,b,Transit,Kepler-800 b,1,0.85
59c8fea24fd6da387fd81f36,Kepler-801,b,Transit,Kepler-801 b,1,0.67
59c8fea24fd6da387fd81f37,Kepler-802,b,Transit,Kepler-802 b,1,0.93
59c8fea24fd6da387fd81f38,Kepler-803,b,Transit,Kepler-803 b,1,1.05
59c8fea24fd6da387fd81f39,Kepler-804,b,Transit,Kepler-804 b,2,1.01
59c8fea24fd6da387fd81f3a,Kepler-804,c,Transit,Kepler-804 c,2,1.01
59c8fea24fd6da387fd81f3b,Kepler-805,b,Transit,Kepler-805 b,1,1.19
59c8fea24fd6da387fd81f3c,Kepler-806,b,Transit,Kepler-806 b,1,0.99
59c8fea24fd6da387fd81f3d,Kepler-808,b,Transit,Kepler-808 b,1,0.76
59c8fea24fd6da387fd81f3e,Kepler-809,b,Transit,Kepler-809 b,1,0.99
59c8fea24fd6da387fd81f3f,Kepler-807,b,Transit,Kepler-807 b,1,1.04
59c8fea24fd6da387fd81f40,Kepler-81,b,Transit,Kepler-81 b,3,0.64
59c8fea24fd6da387fd81f41,Kepler-81,c,Transit,Kepler-81 c,3,0.64
59c8fea24fd6da387fd81f42,Kepler-81,d,Transit,Kepler-81 d,3,0.64
59c8fea24fd6da387fd81f43,Kepler-812,b,Transit,Kepler-812 b,1,1.45
59c8fea24fd6da387fd81f44,Kepler-811,b,Transit,Kepler-811 b,1,1.01
59c8fea24fd6da387fd81f45,Kepler-814,b,Transit,Kepler-814 b,1,1.15
59c8fea24fd6da387fd81f46,Kepler-813,b,Transit,Kepler-813 b,1,0.95
59c8fea24fd6da387fd81f47,Kepler-810,b,Transit,Kepler-810 b,1,1.03
59c8fea24fd6da387fd81f48,Kepler-815,b,Transit,Kepler-815 b,1,1.25
59c8fea24fd6da387fd81f49,Kepler-816,b,Transit,Kepler-816 b,1,0.9
59c8fea24fd6da387fd81f4a,Kepler-817,b,Transit,Kepler-817 b,1,1.03
59c8fea24fd6da387fd81f4b,Kepler-818,b,Transit,Kepler-818 b,1,0.94
59c8fea24fd6da387fd81f4c,Kepler-82,b,Transit,Kepler-82 b,4,0.85
59c8fea24fd6da387fd81f4d,Kepler-819,b,Transit,Kepler-819 b,1,0.86
59c8fea24fd6da387fd81f4e,Kepler-82,c,Transit,Kepler-82 c,4,0.85
59c8fea24fd6da387fd81f4f,Kepler-82,d,Transit,Kepler-82 d,4,0.85
59c8fea24fd6da387fd81f50,Kepler-82,e,Transit,Kepler-82 e,4,0.85
59c8fea24fd6da387fd81f51,Kepler-820,b,Transit,Kepler-820 b,1,1.23
59c8fea24fd6da387fd81f52,Kepler-821,b,Transit,Kepler-821 b,1,0.84
59c8fea24fd6da387fd81f53,Kepler-822,b,Transit,Kepler-822 b,1,1.06
59c8fea24fd6da387fd81f54,Kepler-823,b,Transit,Kepler-823 b,1,0.98
59c8fea24fd6da387fd81f55,Kepler-825,b,Transit,Kepler-825 b,2,1.03
59c8fea24fd6da387fd81f56,Kepler-825,c,Transit,Kepler-825 c,2,1.03
59c8fea24fd6da387fd81f57,Kepler-824,b,Transit,Kepler-824 b,1,1.15
59c8fea24fd6da387fd81f58,Kepler-826,b,Transit,Kepler-826 b,1,1.05
59c8fea24fd6da387fd81f59,Kepler-828,b,Transit,Kepler-828 b,1,0.81
59c8fea24fd6da387fd81f5a,Kepler-827,b,Transit,Kepler-827 b,1,0.93
59c8fea24fd6da387fd81f5b,Kepler-83,b,Transit,Kepler-83 b,3,0.66
59c8fea24fd6da387fd81f5c,Kepler-83,c,Transit,Kepler-83 c,3,0.66
59c8fea24fd6da387fd81f5d,Kepler-829,b,Transit,Kepler-829 b,1,0.98
59c8fea24fd6da387fd81f5e,Kepler-83,d,Transit,Kepler-83 d,3,0.66
59c8fea24fd6da387fd81f5f,Kepler-830,b,Transit,Kepler-830 b,1,1.07
59c8fea24fd6da387fd81f60,Kepler-832,b,Transit,Kepler-832 b,1,0.92
59c8fea24fd6da387fd81f61,Kepler-831,b,Transit,Kepler-831 b,1,0.99
59c8fea24fd6da387fd81f62,Kepler-834,b,Transit,Kepler-834 b,1,0.7
59c8fea24fd6da387fd81f63,Kepler-836,b,Transit,Kepler-836 b,1,1.03
59c8fea24fd6da387fd81f64,Kepler-833,b,Transit,Kepler-833 b,1,0.64
59c8fea24fd6da387fd81f65,Kepler-837,b,Transit,Kepler-837 b,1,0.85
59c8fea24fd6da387fd81f66,Kepler-835,b,Transit,Kepler-835 b,1,1.08
59c8fea24fd6da387fd81f67,Kepler-839,b,Transit,Kepler-839 b,1,1.22
59c8fea24fd6da387fd81f68,Kepler-838,b,Transit,Kepler-838 b,1,0.98
59c8fea24fd6da387fd81f6a,Kepler-84,b,Transit,Kepler-84 b,5,1
59c8fea24fd6da387fd81f6b,Kepler-84,c,Transit,Kepler-84 c,5,1
59c8fea24fd6da387fd81f6c,Kepler-84,d,Transit,Kepler-84 d,5,1
59c8fea24fd6da387fd81f6d,Kepler-84,e,Transit,Kepler-84 e,5,1
59c8fea24fd6da387fd81f6e,Kepler-84,f,Transit,Kepler-84 f,5,1
59c8fea24fd6da387fd81f6f,Kepler-840,b,Transit,Kepler-840 b,1,1.04
59c8fea24fd6da387fd81f70,Kepler-841,b,Transit,Kepler-841 b,1,0.85
59c8fea24fd6da387fd81f71,Kepler-842,b,Transit,Kepler-842 b,1,0.78
59c8fea24fd6da387fd81f72,Kepler-843,b,Transit,Kepler-843 b,1,1.02
59c8fea24fd6da387fd81f73,Kepler-844,b,Transit,Kepler-844 b,1,0.59
59c8fea24fd6da387fd81f74,Kepler-845,b,Transit,Kepler-845 b,1,0.79
59c8fea24fd6da387fd81f75,Kepler-846,b,Transit,Kepler-846 b,1,0.94
59c8fea24fd6da387fd81f76,Kepler-847,b,Transit,Kepler-847 b,1,0.83
59c8fea24fd6da387fd81f77,Kepler-848,b,Transit,Kepler-848 b,1,1.01
59c8fea24fd6da387fd81f78,Kepler-849,b,Transit,Kepler-849 b,1,1.23
59c8fea24fd6da387fd81f79,Kepler-85,b,Transit,Kepler-85 b,4,0.92
59c8fea24fd6da387fd81f7a,Kepler-85,d,Transit,Kepler-85 d,4,0.92
59c8fea24fd6da387fd81f7b,Kepler-85,c,Transit,Kepler-85 c,4,0.92
59c8fea24fd6da387fd81f7c,Kepler-85,e,Transit,Kepler-85 e,4,0.92
59c8fea24fd6da387fd81f7d,Kepler-850,b,Transit,Kepler-850 b,1,1.06
59c8fea24fd6da387fd81f7e,Kepler-851,b,Transit,Kepler-851 b,1,0.89
59c8fea24fd6da387fd81f7f,Kepler-852,b,Transit,Kepler-852 b,1,1.19
59c8fea24fd6da387fd81f80,Kepler-853,b,Transit,Kepler-853 b,1,1.3
59c8fea24fd6da387fd81f81,Kepler-854,b,Transit,Kepler-854 b,1,1.17
59c8fea24fd6da387fd81f82,Kepler-855,b,Transit,Kepler-855 b,1,1.03
59c8fea24fd6da387fd81f83,Kepler-856,b,Transit,Kepler-856 b,1,0.96
59c8fea24fd6da387fd81f84,Kepler-857,b,Transit,Kepler-857 b,1,0.99
59c8fea24fd6da387fd81f85,Kepler-859,b,Transit,Kepler-859 b,1,0.81
59c8fea24fd6da387fd81f86,Kepler-860,b,Transit,Kepler-860 b,1,1.04
59c8fea24fd6da387fd81f87,Kepler-858,b,Transit,Kepler-858 b,1,0.96
59c8fea24fd6da387fd81f88,Kepler-861,b,Transit,Kepler-861 b,1,0.82
59c8fea24fd6da387fd81f89,Kepler-862,b,Transit,Kepler-862 b,1,0.88
59c8fea24fd6da387fd81f8a,Kepler-863,b,Transit,Kepler-863 b,1,0.96
59c8fea24fd6da387fd81f8b,Kepler-864,b,Transit,Kepler-864 b,1,1
59c8fea24fd6da387fd81f8c,Kepler-865,b,Transit,Kepler-865 b,1,0.93
59c8fea24fd6da387fd81f8d,Kepler-866,b,Transit,Kepler-866 b,1,0.75
59c8fea24fd6da387fd81f8e,Kepler-867,b,Transit,Kepler-867 b,1,0.92
59c8fea24fd6da387fd81f8f,Kepler-868,b,Transit,Kepler-868 b,1,0.93
59c8fea24fd6da387fd81f90,Kepler-87,b,Transit,Kepler-87 b,2,1.1
59c8fea24fd6da387fd81f91,Kepler-869,b,Transit,Kepler-869 b,1,0.97
59c8fea24fd6da387fd81f92,Kepler-87,c,Transit,Kepler-87 c,2,1.1
59c8fea24fd6da387fd81f93,Kepler-870,b,Transit,Kepler-870 b,1,1.01
59c8fea24fd6da387fd81f94,Kepler-871,b,Transit,Kepler-871 b,1,1.11
59c8fea24fd6da387fd81f95,Kepler-872,b,Transit,Kepler-872 b,1,1.05
59c8fea24fd6da387fd81f96,Kepler-873,b,Transit,Kepler-873 b,1,1.18
59c8fea24fd6da387fd81f97,Kepler-874,b,Transit,Kepler-874 b,1,1.09
59c8fea24fd6da387fd81f98,Kepler-875,b,Transit,Kepler-875 b,1,1.06
59c8fea24fd6da387fd81f99,Kepler-876,b,Transit,Kepler-876 b,1,0.81
59c8fea24fd6da387fd81f9a,Kepler-877,b,Transit,Kepler-877 b,1,0.85
59c8fea24fd6da387fd81f9b,Kepler-878,b,Transit,Kepler-878 b,1,0.81
59c8fea24fd6da387fd81f9c,Kepler-880,b,Transit,Kepler-880 b,1,1.46
59c8fea24fd6da387fd81f9d,Kepler-879,b,Transit,Kepler-879 b,1,1.02
59c8fea24fd6da387fd81f9e,Kepler-881,b,Transit,Kepler-881 b,1,1.06
59c8fea24fd6da387fd81f9f,Kepler-882,b,Transit,Kepler-882 b,1,0.9
59c8fea24fd6da387fd81fa0,Kepler-883,b,Transit,Kepler-883 b,1,1.06
59c8fea24fd6da387fd81fa1,Kepler-884,b,Transit,Kepler-884 b,1,1
59c8fea24fd6da387fd81fa2,Kepler-885,b,Transit,Kepler-885 b,1,1.21
59c8fea24fd6da387fd81fa3,Kepler-887,b,Transit,Kepler-887 b,2,1.19
59c8fea24fd6da387fd81fa4,Kepler-886,b,Transit,Kepler-886 b,1,1.1
59c8fea24fd6da387fd81fa5,Kepler-887,c,Transit,Kepler-887 c,2,1.19
59c8fea24fd6da387fd81fa6,Kepler-888,b,Transit,Kepler-888 b,1,0.97
59c8fea24fd6da387fd81fa7,Kepler-889,b,Transit,Kepler-889 b,1,1.14
59c8fea24fd6da387fd81fa8,Kepler-890,b,Transit,Kepler-890 b,1,1.09
59c8fea24fd6da387fd81fa9,Kepler-891,b,Transit,Kepler-891 b,1,1.06
59c8fea24fd6da387fd81faa,Kepler-892,b,Transit,Kepler-892 b,1,0.75
59c8fea24fd6da387fd81fab,Kepler-893,b,Transit,Kepler-893 b,1,1
59c8fea24fd6da387fd81fac,Kepler-896,b,Transit,Kepler-896 b,1,0.84
59c8fea24fd6da387fd81fad,Kepler-895,b,Transit,Kepler-895 b,1,0.65
59c8fea24fd6da387fd81fae,Kepler-898,b,Transit,Kepler-898 b,1,0.65
59c8fea24fd6da387fd81faf,Kepler-894,b,Transit,Kepler-894 b,1,0.87
59c8fea24fd6da387fd81fb0,Kepler-897,b,Transit,Kepler-897 b,1,1.03
59c8fea24fd6da387fd81fb1,Kepler-9,b,Transit,Kepler-9 b,3,1.07
59c8fea24fd6da387fd81fb2,Kepler-899,b,Transit,Kepler-899 b,1,0.93
59c8fea24fd6da387fd81fb3,Kepler-9,c,Transit,Kepler-9 c,3,1.07
59c8fea24fd6da387fd81fb4,Kepler-9,d,Transit,Kepler-9 d,3,1.07
59c8fea24fd6da387fd81fb5,Kepler-900,b,Transit,Kepler-900 b,1,0.78
59c8fea24fd6da387fd81fb6,Kepler-901,b,Transit,Kepler-901 b,1,0.59
59c8fea24fd6da387fd81fb7,Kepler-902,b,Transit,Kepler-902 b,1,0.95
59c8fea24fd6da387fd81fb8,Kepler-903,b,Transit,Kepler-903 b,2,0.98
59c8fea24fd6da387fd81fb9,Kepler-903,c,Transit,Kepler-903 c,2,0.98
59c8fea24fd6da387fd81fba,Kepler-904,b,Transit,Kepler-904 b,1,1.16
59c8fea24fd6da387fd81fbb,Kepler-905,b,Transit,Kepler-905 b,1,0.95
59c8fea24fd6da387fd81fbc,Kepler-906,b,Transit,Kepler-906 b,1,1.06
59c8fea24fd6da387fd81fbd,Kepler-907,b,Transit,Kepler-907 b,1,1.08
59c8fea24fd6da387fd81fbe,Kepler-908,b,Transit,Kepler-908 b,1,1.11
59c8fea24fd6da387fd81fbf,Kepler-909,b,Transit,Kepler-909 b,1,1.17
59c8fea24fd6da387fd81fc0,Kepler-91,b,Transit,Kepler-91 b,1,1.31
59c8fea24fd6da387fd81fc1,Kepler-910,b,Transit,Kepler-910 b,1,1.26
59c8fea24fd6da387fd81fc2,Kepler-911,b,Transit,Kepler-911 b,1,1.34
59c8fea24fd6da387fd81fc3,Kepler-912,b,Transit,Kepler-912 b,1,1.07
59c8fea24fd6da387fd81fc4,Kepler-913,b,Transit,Kepler-913 b,1,0.63
59c8fea24fd6da387fd81fc5,Kepler-916,b,Transit,Kepler-916 b,1,0.85
59c8fea24fd6da387fd81fc6,Kepler-914,b,Transit,Kepler-914 b,1,1.1
59c8fea24fd6da387fd81fc7,Kepler-915,b,Transit,Kepler-915 b,1,1.21
59c8fea24fd6da387fd81fc8,Kepler-917,b,Transit,Kepler-917 b,1,0.8
59c8fea24fd6da387fd81fc9,Kepler-918,b,Transit,Kepler-918 b,1,1.11
59c8fea24fd6da387fd81fca,Kepler-919,b,Transit,Kepler-919 b,1,1.15
59c8fea24fd6da387fd81fcb,Kepler-92,b,Transit,Kepler-92 b,3,1.21
59c8fea24fd6da387fd81fcc,Kepler-92,c,Transit,Kepler-92 c,3,1.21
59c8fea24fd6da387fd81fcd,Kepler-92,d,Transit,Kepler-92 d,3,1.21
59c8fea24fd6da387fd81fce,Kepler-920,b,Transit,Kepler-920 b,2,0.89
59c8fea24fd6da387fd81fcf,Kepler-920,c,Transit,Kepler-920 c,2,0.89
59c8fea24fd6da387fd81fd0,Kepler-921,b,Transit,Kepler-921 b,1,0.93
59c8fea24fd6da387fd81fd1,Kepler-922,b,Transit,Kepler-922 b,1,0.95
59c8fea24fd6da387fd81fd2,Kepler-923,b,Transit,Kepler-923 b,1,1.11
59c8fea24fd6da387fd81fd3,Kepler-924,b,Transit,Kepler-924 b,1,1.14
59c8fea24fd6da387fd81fd4,Kepler-926,b,Transit,Kepler-926 b,1,1.01
59c8fea24fd6da387fd81fd5,Kepler-925,b,Transit,Kepler-925 b,1,0.77
59c8fea24fd6da387fd81fd6,Kepler-927,b,Transit,Kepler-927 b,1,0.99
59c8fea24fd6da387fd81fd7,Kepler-928,b,Transit,Kepler-928 b,1,0.73
59c8fea24fd6da387fd81fd8,Kepler-929,b,Transit,Kepler-929 b,1,1.01
59c8fea24fd6da387fd81fd9,Kepler-93,c,Radial Velocity,Kepler-93 c,2,0.91
59c8fea24fd6da387fd81fda,Kepler-93,b,Transit,Kepler-93 b,2,0.91
59c8fea24fd6da387fd81fdb,Kepler-930,b,Transit,Kepler-930 b,1,1.25
59c8fea24fd6da387fd81fdc,Kepler-931,b,Transit,Kepler-931 b,1,0.86
59c8fea24fd6da387fd81fdd,Kepler-932,b,Transit,Kepler-932 b,1,0.87
59c8fea24fd6da387fd81fde,Kepler-933,b,Transit,Kepler-933 b,1,0.87
59c8fea24fd6da387fd81fdf,Kepler-934,b,Transit,Kepler-934 b,1,0.81
59c8fea24fd6da387fd81fe0,Kepler-935,b,Transit,Kepler-935 b,1,0.78
59c8fea24fd6da387fd81fe1,Kepler-936,b,Transit,Kepler-936 b,1,0.92
59c8fea24fd6da387fd81fe2,Kepler-937,b,Transit,Kepler-937 b,2,1.15
59c8fea24fd6da387fd81fe3,Kepler-937,c,Transit,Kepler-937 c,2,1.15
59c8fea24fd6da387fd81fe4,Kepler-938,b,Transit,Kepler-938 b,1,0.92
59c8fea24fd6da387fd81fe5,Kepler-939,b,Transit,Kepler-939 b,1,0.88
59c8fea24fd6da387fd81fe6,Kepler-94,c,Radial Velocity,Kepler-94 c,2,0.81
59c8fea24fd6da387fd81fe7,Kepler-940,b,Transit,Kepler-940 b,1,0.97
59c8fea24fd6da387fd81fe8,Kepler-94,b,Transit,Kepler-94 b,2,0.81
59c8fea24fd6da387fd81fe9,Kepler-941,b,Transit,Kepler-941 b,1,0.89
59c8fea24fd6da387fd81feb,Kepler-942,b,Transit,Kepler-942 b,1,0.81
59c8fea24fd6da387fd81fec,Kepler-943,b,Transit,Kepler-943 b,1,0.93
59c8fea24fd6da387fd81fed,Kepler-944,b,Transit,Kepler-944 b,1,0.86
59c8fea24fd6da387fd81fee,Kepler-945,b,Transit,Kepler-945 b,1,0.97
59c8fea24fd6da387fd81fef,Kepler-946,b,Transit,Kepler-946 b,1,0.94
59c8fea24fd6da387fd81ff0,Kepler-947,b,Transit,Kepler-947 b,1,0.9
59c8fea24fd6da387fd81ff1,Kepler-948,b,Transit,Kepler-948 b,1,0.96
59c8fea24fd6da387fd81ff2,Kepler-949,b,Transit,Kepler-949 b,1,0.89
59c8fea24fd6da387fd81ff3,Kepler-95,b,Transit,Kepler-95 b,1,1.08
59c8fea24fd6da387fd81ff4,Kepler-951,b,Transit,Kepler-951 b,1,0.77
59c8fea24fd6da387fd81ff5,Kepler-952,b,Transit,Kepler-952 b,1,1
59c8fea24fd6da387fd81ff6,Kepler-950,b,Transit,Kepler-950 b,1,1.02
59c8fea24fd6da387fd81ff7,Kepler-953,b,Transit,Kepler-953 b,2,0.95
59c8fea24fd6da387fd81ff8,Kepler-953,c,Transit,Kepler-953 c,2,0.95
59c8fea24fd6da387fd81ff9,Kepler-955,b,Transit,Kepler-955 b,1,0.89
59c8fea24fd6da387fd81ffa,Kepler-956,b,Transit,Kepler-956 b,1,1.1
59c8fea24fd6da387fd81ffb,Kepler-954,b,Transit,Kepler-954 b,1,0.82
59c8fea24fd6da387fd81ffc,Kepler-958,b,Transit,Kepler-958 b,1,0.91
59c8fea24fd6da387fd81ffd,Kepler-957,b,Transit,Kepler-957 b,1,0.81
59c8fea24fd6da387fd81ffe,Kepler-959,b,Transit,Kepler-959 b,1,1.6
59c8fea24fd6da387fd81fff,Kepler-96,b,Transit,Kepler-96 b,1,1
59c8fea24fd6da387fd82000,Kepler-960,b,Transit,Kepler-960 b,1,0.77
59c8fea24fd6da387fd82001,Kepler-961,b,Transit,Kepler-961 b,1,0.96
59c8fea24fd6da387fd82002,Kepler-962,b,Transit,Kepler-962 b,1,0.93
59c8fea24fd6da387fd82003,Kepler-964,b,Transit,Kepler-964 b,1,0.93
59c8fea24fd6da387fd82004,Kepler-965,b,Transit,Kepler-965 b,1,1.05
59c8fea24fd6da387fd82005,Kepler-966,b,Transit,Kepler-966 b,1,1.02
59c8fea24fd6da387fd82006,Kepler-967,b,Transit,Kepler-967 b,2,0.84
59c8fea24fd6da387fd82007,Kepler-968,b,Transit,Kepler-968 b,2,0.76
59c8fea24fd6da387fd82008,Kepler-963,b,Transit,Kepler-963 b,1,0.91
59c8fea24fd6da387fd82009,Kepler-967,c,Transit,Kepler-967 c,2,0.84
59c8fea24fd6da387fd8200a,Kepler-968,c,Transit,Kepler-968 c,2,0.76
59c8fea24fd6da387fd8200b,Kepler-969,b,Transit,Kepler-969 b,2,0.92
59c8fea24fd6da387fd8200c,Kepler-969,c,Transit,Kepler-969 c,2,0.92
59c8fea24fd6da387fd8200d,Kepler-97,b,Transit,Kepler-97 b,2,0.94
59c8fea24fd6da387fd8200e,Kepler-970,b,Transit,Kepler-970 b,1,0.7
59c8fea24fd6da387fd8200f,Kepler-97,c,Radial Velocity,Kepler-97 c,2,0.94
59c8fea24fd6da387fd82010,Kepler-971,b,Transit,Kepler-971 b,1,0.88
59c8fea24fd6da387fd82011,Kepler-972,b,Transit,Kepler-972 b,1,1.15
59c8fea24fd6da387fd82012,Kepler-973,b,Transit,Kepler-973 b,1,0.86
59c8fea24fd6da387fd8202a,Kepler-975,b,Transit,Kepler-975 b,1,0.8
59c8fea24fd6da387fd8202b,Kepler-974,b,Transit,Kepler-974 b,1,0.52
59c8fea24fd6da387fd8202c,Kepler-976,b,Transit,Kepler-976 b,1,0.87
59c8fea24fd6da387fd8202d,Kepler-977,b,Transit,Kepler-977 b,1,0.87
59c8fea24fd6da387fd8202e,Kepler-978,b,Transit,Kepler-978 b,1,1.07
59c8fea24fd6da387fd8202f,Kepler-979,b,Transit,Kepler-979 b,1,0.87
59c8fea24fd6da387fd82030,Kepler-98,b,Transit,Kepler-98 b,1,0.99
59c8fea24fd6da387fd82031,Kepler-980,b,Transit,Kepler-980 b,1,1.05
59c8fea24fd6da387fd82032,Kepler-982,b,Transit,Kepler-982 b,1,1.16
59c8fea24fd6da387fd82033,Kepler-981,b,Transit,Kepler-981 b,1,0.98
59c8fea24fd6da387fd82034,Kepler-985,b,Transit,Kepler-985 b,1,0.91
59c8fea24fd6da387fd82035,Kepler-984,b,Transit,Kepler-984 b,1,0.96
59c8fea24fd6da387fd82036,Kepler-986,b,Transit,Kepler-986 b,1,0.96
59c8fea24fd6da387fd82037,Kepler-983,b,Transit,Kepler-983 b,1,1.13
59c8fea24fd6da387fd82038,Kepler-987,b,Transit,Kepler-987 b,1,0.97
59c8fea24fd6da387fd82039,Kepler-988,b,Transit,Kepler-988 b,1,0.55
59c8fea24fd6da387fd8203a,Kepler-989,b,Transit,Kepler-989 b,1,0.82
59c8fea24fd6da387fd8203b,Kepler-990,b,Transit,Kepler-990 b,2,1.05
59c8fea24fd6da387fd8203c,Kepler-99,b,Transit,Kepler-99 b,1,0.79
59c8fea24fd6da387fd8203d,Kepler-990,c,Transit,Kepler-990 c,2,1.05
59c8fea24fd6da387fd8203e,Kepler-991,b,Transit,Kepler-991 b,1,0.64
59c8fea24fd6da387fd8203f,Kepler-993,b,Transit,Kepler-993 b,1,0.57
59c8fea24fd6da387fd82040,Kepler-992,b,Transit,Kepler-992 b,1,0.8
59c8fea24fd6da387fd82041,Kepler-994,b,Transit,Kepler-994 b,1,0.56
59c8fea24fd6da387fd82042,Kepler-995,b,Transit,Kepler-995 b,1,0.83
59c8fea24fd6da387fd82043,Kepler-997,b,Transit,Kepler-997 b,1,1.22
59c8fea24fd6da387fd82044,Kepler-996,b,Transit,Kepler-996 b,1,1.09
59c8fea24fd6da387fd82045,LkCa 15,c,Imaging,LkCa 15 c,2,
59c8fea24fd6da387fd82046,Kepler-998,b,Transit,Kepler-998 b,1,1.12
59c8fea24fd6da387fd82047,Lupus-TR-3,b,Transit,Lupus-TR-3 b,1,0.87
59c8fea24fd6da387fd82048,MOA 2007-BLG-400L,b,Microlensing,MOA 2007-BLG-400L b,1,0.3
59c8fea24fd6da387fd82049,Kepler-999,b,Transit,Kepler-999 b,1,1.29
59c8fea24fd6da387fd8204a,LkCa 15,b,Imaging,LkCa 15 b,2,
59c8fea24fd6da387fd8204b,MOA 2007-BLG-192L,b,Microlensing,MOA 2007-BLG-192L b,1,0.06
59c8fea24fd6da387fd8204c,MOA 2009-BLG-266L,b,Microlensing,MOA 2009-BLG-266L b,1,0.56
59c8fea24fd6da387fd8204d,MOA 2008-BLG-310L,b,Microlensing,MOA 2008-BLG-310L b,1,0.67
59c8fea24fd6da387fd8204e,MOA 2009-BLG-319L,b,Microlensing,MOA 2009-BLG-319L b,1,0.38
59c8fea24fd6da387fd8204f,MOA 2008-BLG-379L,b,Microlensing,MOA 2008-BLG-379L b,1,0.56
59c8fea24fd6da387fd82050,MOA 2010-BLG-477L,b,Microlensing,MOA 2010-BLG-477L b,1,0.67
59c8fea24fd6da387fd82051,MOA 2011-BLG-028L,b,Microlensing,MOA 2011-BLG-028L b,1,0.75
59c8fea24fd6da387fd82052,MOA 2009-BLG-387L,b,Microlensing,MOA 2009-BLG-387L b,1,0.19
59c8fea24fd6da387fd82053,MOA 2010-BLG-073L,b,Microlensing,MOA 2010-BLG-073L b,1,0.16
59c8fea24fd6da387fd82054,MOA 2010-BLG-328L,b,Microlensing,MOA 2010-BLG-328L b,1,0.11
59c8fea24fd6da387fd82055,MOA 2011-BLG-293L,b,Microlensing,MOA 2011-BLG-293L b,1,0.86
59c8fea24fd6da387fd82056,MOA 2011-BLG-262L,b,Microlensing,MOA 2011-BLG-262L b,1,0.12
59c8fea24fd6da387fd82057,MOA 2011-BLG-322L,b,Microlensing,MOA 2011-BLG-322L b,1,0.39
59c8fea24fd6da387fd82058,MOA-bin-1L,b,Microlensing,MOA-bin-1L b,1,0.75
59c8fea24fd6da387fd82059,NGC 2682 Sand 364,b,Radial Velocity,NGC 2682 Sand 364 b,1,1.35
59c8fea24fd6da387fd8205a,NGC 2682 YBP 1194,b,Radial Velocity,NGC 2682 YBP 1194 b,1,1.01
59c8fea24fd6da387fd8205b,NGC 4349 127,b,Radial Velocity,NGC 4349 127 b,1,3.9
59c8fea24fd6da387fd8205c,NGC 2682 YBP 1514,b,Radial Velocity,NGC 2682 YBP 1514 b,1,0.96
59c8fea24fd6da387fd8205d,NN Ser,c,Eclipse Timing Variations,NN Ser c,2,0.54
59c8fea24fd6da387fd8205e,NN Ser,d,Eclipse Timing Variations,NN Ser d,2,0.54
59c8fea24fd6da387fd8205f,NY Vir,b,Eclipse Timing Variations,NY Vir b,1,
